date,close,contribution,shares_bought,cum_contributed,cum_shares,market_value,pnl_dollars,mode
2018-07-25,252.1040802001953,0.0,0.0,95000.0,388.46853826133577,97934.50352508844,2934.5035250884393,lump_sum
2018-07-26,251.50929260253906,0.0,0.0,95000.0,388.46853826133577,97703.44725645093,2703.447256450934,lump_sum
2018-07-27,249.80503845214844,0.0,0.0,95000.0,388.46853826133577,97041.39813782288,2041.3981378228782,lump_sum
2018-07-30,248.50006103515625,0.0,0.0,95000.0,388.46853826133577,96534.45546817986,1534.4554681798618,lump_sum
2018-07-31,249.72511291503906,0.0,0.0,95000.0,388.46853826133577,97010.34958125225,2010.3495812522451,lump_sum
2018-08-01,249.30787658691406,0.0,0.0,95000.0,388.46853826133577,96848.266394756,1848.2663947560068,lump_sum
2018-08-02,250.66600036621094,0.0,0.0,95000.0,388.46853826133577,97375.85475407742,2375.854754077416,lump_sum
2018-08-03,251.7400360107422,0.0,0.0,95000.0,388.46853826133577,97793.08381094904,2793.0838109490433,lump_sum
2018-08-06,252.6632843017578,0.0,0.0,95000.0,388.46853826133577,98151.73672501216,3151.7367250121606,lump_sum
2018-08-07,253.4976348876953,0.0,0.0,95000.0,388.46853826133577,98475.85567752879,3475.855677528787,lump_sum
2018-08-08,253.39114379882812,0.0,0.0,95000.0,388.46853826133577,98434.48723989869,3434.4872398986918,lump_sum
2018-08-09,253.0450439453125,0.0,0.0,95000.0,388.46853826133577,98300.03833571103,3300.038335711026,lump_sum
2018-08-10,251.3495330810547,0.0,0.0,95000.0,388.46853826133577,97641.38570866657,2641.3857086665666,lump_sum
2018-08-13,250.40869140625,0.0,0.0,95000.0,388.46853826133577,97275.89831851984,2275.898318519845,lump_sum
2018-08-14,252.0063934326172,0.0,0.0,95000.0,388.46853826133577,97896.55528927989,2896.555289279888,lump_sum
2018-08-15,250.1246337890625,0.0,0.0,95000.0,388.46853826133577,97165.55087118903,2165.550871189029,lump_sum
2018-08-16,252.1484375,0.0,0.0,95000.0,388.46853826133577,97951.73494050479,2951.734940504786,lump_sum
2018-08-17,253.0360870361328,0.0,0.0,95000.0,388.46853826133577,98296.55885829465,3296.558858294651,lump_sum
2018-08-20,253.57762145996094,0.0,0.0,95000.0,388.46853826133577,98506.92794433735,3506.9279443373525,lump_sum
2018-08-21,254.17227172851562,0.0,0.0,95000.0,388.46853826133577,98737.93086493951,3737.93086493951,lump_sum
2018-08-22,254.0214385986328,0.0,0.0,95000.0,388.46853826133577,98679.33693945255,3679.3369394525507,lump_sum
2018-08-23,253.68408203125,0.0,0.0,95000.0,388.46853826133577,98548.28452684848,3548.2845268484816,lump_sum
2018-08-24,255.2108612060547,0.0,0.0,95000.0,388.46853826133577,99141.3902011327,4141.390201132701,lump_sum
2018-08-27,257.22589111328125,0.0,0.0,95000.0,388.46853826133577,99924.16592374588,4924.165923745881,lump_sum
2018-08-28,257.3501281738281,0.0,0.0,95000.0,388.46853826133577,99972.42811305441,4972.428113054411,lump_sum
2018-08-29,258.7348937988281,0.0,0.0,95000.0,388.46853826133577,100510.36599123271,5510.365991232713,lump_sum
2018-08-30,257.6874694824219,0.0,0.0,95000.0,388.46853826133577,100103.474598099,5103.474598098997,lump_sum
2018-08-31,257.6964416503906,0.0,0.0,95000.0,388.46853826133577,100106.96000307486,5106.960003074855,lump_sum
2018-09-04,257.2525939941406,0.0,0.0,95000.0,388.46853826133577,99934.53915284069,4934.539152840691,lump_sum
2018-09-05,256.5601501464844,0.0,0.0,95000.0,388.46853826133577,99665.54650351361,4665.546503513615,lump_sum
2018-09-06,255.7878875732422,0.0,0.0,95000.0,388.46853826133577,99365.54679053229,4365.546790532288,lump_sum
2018-09-07,255.290771484375,0.0,0.0,95000.0,388.46853826133577,99172.43283014385,4172.432830143851,lump_sum
2018-09-10,255.734619140625,0.0,0.0,95000.0,388.46853826133577,99344.85368037802,4344.853680378015,lump_sum
2018-09-11,256.5778503417969,0.0,0.0,95000.0,388.46853826133577,99672.4224725136,4672.422472513601,lump_sum
2018-09-12,256.6399841308594,0.0,0.0,95000.0,388.46853826133577,99696.55949472735,4696.559494727349,lump_sum
2018-09-13,258.1578369140625,0.0,0.0,95000.0,388.46853826133577,100286.19754671416,5286.19754671416,lump_sum
2018-09-14,258.2021789550781,0.0,0.0,95000.0,388.46853826133577,100303.42303457102,5303.423034571024,lump_sum
2018-09-17,256.83526611328125,0.0,0.0,95000.0,388.46853826133577,99772.42040098755,4772.420400987554,lump_sum
2018-09-18,258.2288513183594,0.0,0.0,95000.0,388.46853826133577,100313.78440854687,5313.784408546868,lump_sum
2018-09-19,258.5040283203125,0.0,0.0,95000.0,388.46853826133577,100420.68201625874,5420.682016258739,lump_sum
2018-09-20,260.5989990234375,0.0,0.0,95000.0,388.46853826133577,101234.51222300204,6234.512223002035,lump_sum
2018-09-21,260.36083984375,0.0,0.0,95000.0,388.46853826133577,101141.99487459532,6141.994874595315,lump_sum
2018-09-24,259.4959411621094,0.0,0.0,95000.0,388.46853826133577,100806.00894799423,5806.008947994225,lump_sum
2018-09-25,259.25518798828125,0.0,0.0,95000.0,388.46853826133577,100712.48391447544,5712.483914475437,lump_sum
2018-09-26,258.4794006347656,0.0,0.0,95000.0,388.46853826133577,100411.11493525359,5411.114935253587,lump_sum
2018-09-27,259.2016296386719,0.0,0.0,95000.0,388.46853826133577,100691.67818069099,5691.678180690986,lump_sum
2018-09-28,259.22845458984375,0.0,0.0,95000.0,388.46853826133577,100702.09883026166,5702.098830261661,lump_sum
2018-10-01,260.1290588378906,0.0,0.0,95000.0,388.46853826133577,101051.95524605237,6051.95524605237,lump_sum
2018-10-02,259.9773864746094,0.0,0.0,95000.0,388.46853826133577,100993.03530479387,5993.03530479387,lump_sum
2018-10-03,260.12005615234375,0.0,0.0,95000.0,388.46853826133577,101048.45798595756,6048.457985957561,lump_sum
2018-10-04,258.08709716796875,0.0,0.0,95000.0,388.46853826133577,100258.71738095215,5258.717380952148,lump_sum
2018-10-05,256.6424865722656,0.0,0.0,95000.0,388.46853826133577,99697.53161448252,4697.531614482519,lump_sum
2018-10-08,256.6424865722656,0.0,0.0,95000.0,388.46853826133577,99697.53161448252,4697.531614482519,lump_sum
2018-10-09,256.2680358886719,0.0,0.0,95000.0,388.46853826133577,99552.0693047759,4552.069304775898,lump_sum
2018-10-10,248.15374755859375,0.0,0.0,95000.0,388.46853826133577,96399.92357815943,1399.9235781594325,lump_sum
2018-10-11,242.68777465820312,0.0,0.0,95000.0,388.46853826133577,94276.5650753686,-723.4349246313941,lump_sum
2018-10-12,246.05838012695312,0.0,0.0,95000.0,388.46853826133577,95585.93925486959,585.9392548695905,lump_sum
2018-10-15,244.67620849609375,0.0,0.0,95000.0,388.46853826133577,95049.00906180336,49.009061803357326,lump_sum
2018-10-16,250.02630615234375,0.0,0.0,95000.0,388.46853826133577,97127.3536778822,2127.3536778822017,lump_sum
2018-10-17,250.0708770751953,0.0,0.0,95000.0,388.46853826133577,97144.6680791313,2144.6680791312974,lump_sum
2018-10-18,246.4596405029297,0.0,0.0,95000.0,388.46853826133577,95741.8162865874,741.8162865874037,lump_sum
2018-10-19,246.32577514648438,0.0,0.0,95000.0,388.46853826133577,95689.81380724526,689.8138072452566,lump_sum
2018-10-22,245.22015380859375,0.0,0.0,95000.0,388.46853826133577,95260.31470224434,260.3147022443445,lump_sum
2018-10-23,243.9718017578125,0.0,0.0,95000.0,388.46853826133577,94775.36920584181,-224.63079415819084,lump_sum
2018-10-24,236.57986450195312,0.0,0.0,95000.0,388.46853826133577,91903.83414513861,-3096.1658548613923,lump_sum
2018-10-25,240.82420349121094,0.0,0.0,95000.0,388.46853826133577,93552.62630818119,-1447.3736918188079,lump_sum
2018-10-26,236.5887908935547,0.0,0.0,95000.0,388.46853826133577,91907.30176743602,-3092.6982325639838,lump_sum
2018-10-29,235.27798461914062,0.0,0.0,95000.0,388.46853826133577,91398.0947700706,-3601.905229929398,lump_sum
2018-10-30,238.7644500732422,0.0,0.0,95000.0,388.46853826133577,92752.47690872407,-2247.523091275929,lump_sum
2018-10-31,241.3146209716797,0.0,0.0,95000.0,388.46853826133577,93743.1380699567,-1256.8619300433056,lump_sum
2018-11-01,243.88262939453125,0.0,0.0,95000.0,388.46853826133577,94740.72854822464,-259.27145177536295,lump_sum
2018-11-02,242.43807983398438,0.0,0.0,95000.0,388.46853826133577,94179.56649199294,-820.4335080070596,lump_sum
2018-11-05,243.77577209472656,0.0,0.0,95000.0,388.46853826133577,94699.21784916695,-300.7821508330526,lump_sum
2018-11-06,245.31826782226562,0.0,0.0,95000.0,388.46853826133577,95298.42890971841,298.42890971840825,lump_sum
2018-11-07,250.57020568847656,0.0,0.0,95000.0,388.46853826133577,97338.64153564473,2338.641535644725,lump_sum
2018-11-08,250.11557006835938,0.0,0.0,95000.0,388.46853826133577,97162.02990085627,2162.0299008562724,lump_sum
2018-11-09,247.67227172851562,0.0,0.0,95000.0,388.46853826133577,96212.88536624082,1212.885366240822,lump_sum
2018-11-12,243.04444885253906,0.0,0.0,95000.0,388.46853826133577,94415.12177827784,-584.8782217221597,lump_sum
2018-11-13,242.58970642089844,0.0,0.0,95000.0,388.46853826133577,94238.46865057299,-761.5313494270085,lump_sum
2018-11-14,240.93116760253906,0.0,0.0,95000.0,388.46853826133577,93594.17850015525,-1405.821499844751,lump_sum
2018-11-15,243.4456787109375,0.0,0.0,95000.0,388.46853826133577,94570.98695487667,-429.0130451233272,lump_sum
2018-11-16,244.07884216308594,0.0,0.0,95000.0,388.46853826133577,94816.95103561328,-183.04896438671858,lump_sum
2018-11-19,239.95034790039062,0.0,0.0,95000.0,388.46853826133577,93213.16090416373,-1786.8390958362725,lump_sum
2018-11-20,235.50979614257812,0.0,0.0,95000.0,388.46853826133577,91488.1462537325,-3511.8537462675013,lump_sum
2018-11-21,236.3123016357422,0.0,0.0,95000.0,388.46853826133577,91799.89438960863,-3200.1056103913725,lump_sum
2018-11-23,234.73411560058594,0.0,0.0,95000.0,388.46853826133577,91186.81876742703,-3813.1812325729697,lump_sum
2018-11-26,238.52366638183594,0.0,0.0,95000.0,388.46853826133577,92658.94002008632,-2341.0599799136835,lump_sum
2018-11-27,239.32620239257812,0.0,0.0,95000.0,388.46853826133577,92970.70001108143,-2029.299988918574,lump_sum
2018-11-28,244.83673095703125,0.0,0.0,95000.0,388.46853826133577,95111.36698756187,111.36698756186524,lump_sum
2018-11-29,244.30174255371094,0.0,0.0,95000.0,388.46853826133577,94903.54082453725,-96.45917546274723,lump_sum
2018-11-30,245.79083251953125,0.0,0.0,95000.0,388.46853826133577,95482.0054268991,482.00542689909344,lump_sum
2018-12-03,249.04551696777344,0.0,0.0,95000.0,388.46853826133577,96746.34793700965,1746.3479370096466,lump_sum
2018-12-04,240.97581481933594,0.0,0.0,95000.0,388.46853826133577,93611.52253920176,-1388.47746079824,lump_sum
2018-12-06,240.6102294921875,0.0,0.0,95000.0,388.46853826133577,93469.50414155461,-1530.4958584453852,lump_sum
2018-12-07,235.01939392089844,0.0,0.0,95000.0,388.46853826133577,91297.64041951648,-3702.3595804835204,lump_sum
2018-12-10,235.46524047851562,0.0,0.0,95000.0,388.46853826133577,91470.83778004287,-3529.1622199571284,lump_sum
2018-12-11,235.51870727539062,0.0,0.0,95000.0,388.46853826133577,91491.60794847042,-3508.392051529576,lump_sum
2018-12-12,236.70460510253906,0.0,0.0,95000.0,388.46853826133577,91952.29194391007,-3047.708056089934,lump_sum
2018-12-13,236.6244354248047,0.0,0.0,95000.0,388.46853826133577,91921.14854638772,-3078.851453612282,lump_sum
2018-12-14,232.25518798828125,0.0,0.0,95000.0,388.46853826133577,90223.83338141936,-4776.166618580639,lump_sum
2018-12-17,227.69871520996094,0.0,0.0,95000.0,388.46853826133577,88453.7870615977,-6546.212938402299,lump_sum
2018-12-18,227.4490509033203,0.0,0.0,95000.0,388.46853826133577,88356.80033334099,-6643.199666659013,lump_sum
2018-12-19,224.04283142089844,0.0,0.0,95000.0,388.46853826133577,87033.59123000728,-7966.408769992719,lump_sum
2018-12-20,220.3958740234375,0.0,0.0,95000.0,388.46853826133577,85616.86302071427,-9383.13697928573,lump_sum
2018-12-21,215.88006591796875,0.0,0.0,95000.0,388.46853826133577,83862.61364691413,-11137.386353085865,lump_sum
2018-12-24,210.17588806152344,0.0,0.0,95000.0,388.46853826133577,81646.72001303814,-13353.279986961861,lump_sum
2018-12-26,220.79498291015625,0.0,0.0,95000.0,388.46853826133577,85771.90426654501,-9228.09573345499,lump_sum
2018-12-27,222.49009704589844,0.0,0.0,95000.0,388.46853826133577,86430.40277704291,-8569.59722295709,lump_sum
2018-12-28,222.203125,0.0,0.0,95000.0,388.46853826133577,86318.92316585088,-8681.07683414912,lump_sum
2018-12-31,224.1493377685547,0.0,0.0,95000.0,388.46853826133577,87074.96559519686,-7925.03440480314,lump_sum
2019-01-02,224.38253784179688,0.0,0.0,95000.0,388.46853826133577,87165.55648677169,-7834.443513228311,lump_sum
2019-01-03,219.0281219482422,0.0,0.0,95000.0,388.46853826133577,85085.53437135923,-9914.46562864077,lump_sum
2019-01-04,226.36463928222656,0.0,0.0,95000.0,388.46853826133577,87935.5405360211,-7064.459463978899,lump_sum
2019-01-07,228.1494598388672,0.0,0.0,95000.0,388.46853826133577,88628.88716871807,-6371.112831281935,lump_sum
2019-01-08,230.2930145263672,0.0,0.0,95000.0,388.46853826133577,89461.59072485442,-5538.4092751455755,lump_sum
2019-01-09,231.36927795410156,0.0,0.0,95000.0,388.46853826133577,89879.68520541053,-5120.314794589474,lump_sum
2019-01-10,232.18544006347656,0.0,0.0,95000.0,388.46853826133577,90196.73850702372,-4803.2614929762785,lump_sum
2019-01-11,232.275146484375,0.0,0.0,95000.0,388.46853826133577,90231.5866292228,-4768.413370777198,lump_sum
2019-01-14,230.85800170898438,0.0,0.0,95000.0,388.46853826133577,89681.07046982211,-5318.929530177891,lump_sum
2019-01-15,233.50387573242188,0.0,0.0,95000.0,388.46853826133577,90708.90928413052,-4291.090715869475,lump_sum
2019-01-16,234.06886291503906,0.0,0.0,95000.0,388.46853826133577,90928.38902909821,-4071.610970901791,lump_sum
2019-01-17,235.8446807861328,0.0,0.0,95000.0,388.46853826133577,91618.23840170035,-3381.7615982996504,lump_sum
2019-01-18,238.9838104248047,0.0,0.0,95000.0,388.46853826133577,92837.69150384805,-2162.308496151949,lump_sum
2019-01-22,235.7550506591797,0.0,0.0,95000.0,388.46853826133577,91583.4199172987,-3416.580082701301,lump_sum
2019-01-23,236.24830627441406,0.0,0.0,95000.0,388.46853826133577,91775.03420513798,-3224.965794862015,lump_sum
2019-01-24,236.37388610839844,0.0,0.0,95000.0,388.46853826133577,91823.818019681,-3176.181980319001,lump_sum
2019-01-25,238.3739013671875,0.0,0.0,95000.0,388.46853826133577,92600.76102376316,-2399.2389762368402,lump_sum
2019-01-28,236.56222534179688,0.0,0.0,95000.0,388.46853826133577,91896.98188637655,-3103.018113623446,lump_sum
2019-01-29,236.24830627441406,0.0,0.0,95000.0,388.46853826133577,91775.03420513798,-3224.965794862015,lump_sum
2019-01-30,239.98826599121094,0.0,0.0,95000.0,388.46853826133577,93227.89088947835,-1772.1091105216474,lump_sum
2019-01-31,242.0960235595703,0.0,0.0,95000.0,388.46853826133577,94046.68839106818,-953.311608931821,lump_sum
2019-02-01,242.21263122558594,0.0,0.0,95000.0,388.46853826133577,94091.98680063534,-908.0131993646646,lump_sum
2019-02-04,243.9166259765625,0.0,0.0,95000.0,388.46853826133577,94753.9351507522,-246.0648492478067,lump_sum
2019-02-05,244.93914794921875,0.0,0.0,95000.0,388.46853826133577,95151.15276681006,151.1527668100607,lump_sum
2019-02-06,244.61627197265625,0.0,0.0,95000.0,388.46853826133577,95025.72560815513,25.72560815513134,lump_sum
2019-02-07,242.28436279296875,0.0,0.0,95000.0,388.46853826133577,94119.85225776373,-880.1477422362659,lump_sum
2019-02-08,242.58038330078125,0.0,0.0,95000.0,388.46853826133577,94234.84691172904,-765.153088270963,lump_sum
2019-02-11,242.71487426757812,0.0,0.0,95000.0,388.46853826133577,94287.09242100998,-712.9075789900235,lump_sum
2019-02-12,245.8360595703125,0.0,0.0,95000.0,388.46853826133577,95499.57471320596,499.5747132059623,lump_sum
2019-02-13,246.63424682617188,0.0,0.0,95000.0,388.46853826133577,95809.64534974848,809.6453497484763,lump_sum
2019-02-14,246.0871124267578,0.0,0.0,95000.0,388.46853826133577,95597.10084937561,597.100849375609,lump_sum
2019-02-15,248.7688446044922,0.0,0.0,95000.0,388.46853826133577,96638.86942846846,1638.8694284684607,lump_sum
2019-02-19,249.1993408203125,0.0,0.0,95000.0,388.46853826133577,96806.10366415522,1806.10366415522,lump_sum
2019-02-20,249.70159912109375,0.0,0.0,95000.0,388.46853826133577,97001.21521208933,2001.2152120893297,lump_sum
2019-02-21,248.8136749267578,0.0,0.0,95000.0,388.46853826133577,96656.28459822878,1656.2845982287836,lump_sum
2019-02-22,250.35633850097656,0.0,0.0,95000.0,388.46853826133577,97255.56086193454,2255.560861934544,lump_sum
2019-02-25,250.69715881347656,0.0,0.0,95000.0,388.46853826133577,97387.95883054119,2387.958830541189,lump_sum
2019-02-26,250.5177764892578,0.0,0.0,95000.0,388.46853826133577,97318.27444126201,2318.2744412620086,lump_sum
2019-02-27,250.41018676757812,0.0,0.0,95000.0,388.46853826133577,97276.47921934916,2276.4792193491594,lump_sum
2019-02-28,249.94374084472656,0.0,0.0,95000.0,388.46853826133577,97095.27965352105,2095.279653521051,lump_sum
2019-03-01,251.5043182373047,0.0,0.0,95000.0,388.46853826133577,97701.51487205956,2701.5148720595607,lump_sum
2019-03-04,250.58958435058594,0.0,0.0,95000.0,388.46853826133577,97346.16953618782,2346.169536187823,lump_sum
2019-03-05,250.24871826171875,0.0,0.0,95000.0,388.46853826133577,97213.75378490273,2213.7537849027285,lump_sum
2019-03-06,248.73292541503906,0.0,0.0,95000.0,388.46853826133577,96624.91595344608,1624.9159534460778,lump_sum
2019-03-07,246.65216064453125,0.0,0.0,95000.0,388.46853826133577,95816.60430458123,816.6043045812257,lump_sum
2019-03-08,246.15882873535156,0.0,0.0,95000.0,388.46853826133577,95624.96037894451,624.96037894451,lump_sum
2019-03-11,249.72850036621094,0.0,0.0,95000.0,388.46853826133577,97011.66549945742,2011.66549945742,lump_sum
2019-03-12,250.6702117919922,0.0,0.0,95000.0,388.46853826133577,97377.49076049466,2377.490760494664,lump_sum
2019-03-13,252.3295135498047,0.0,0.0,95000.0,388.46853826133577,98022.07728888655,3022.0772888865467,lump_sum
2019-03-14,252.1680145263672,0.0,0.0,95000.0,388.46853826133577,97959.33999932115,2959.3399993211497,lump_sum
2019-03-15,253.41390991210938,0.0,0.0,95000.0,388.46853826133577,98443.33115864695,3443.33115864695,lump_sum
2019-03-18,254.33267211914062,0.0,0.0,95000.0,388.46853826133577,98800.24137022214,3800.2413702221384,lump_sum
2019-03-19,254.39576721191406,0.0,0.0,95000.0,388.46853826133577,98824.75182868331,3824.7518286833074,lump_sum
2019-03-20,253.63006591796875,0.0,0.0,95000.0,388.46853826133577,98527.30096627955,3527.300966279552,lump_sum
2019-03-21,256.4947204589844,0.0,0.0,95000.0,388.46853826133577,99640.12912845159,4640.12912845159,lump_sum
2019-03-22,251.55816650390625,0.0,0.0,95000.0,388.46853826133577,97722.43322947418,2722.433229474176,lump_sum
2019-03-25,251.36900329589844,0.0,0.0,95000.0,388.46853826133577,97648.94927456656,2648.949274566563,lump_sum
2019-03-26,253.2427215576172,0.0,0.0,95000.0,388.46853826133577,98376.82986881002,3376.8298688100185,lump_sum
2019-03-27,251.91842651367188,0.0,0.0,95000.0,388.46853826133577,97862.38290886185,2862.3829088618513,lump_sum
2019-03-28,252.87335205078125,0.0,0.0,95000.0,388.46853826133577,98233.34143641115,3233.3414364111522,lump_sum
2019-03-29,254.46775817871094,0.0,0.0,95000.0,388.46853826133577,98852.7180543229,3852.718054322904,lump_sum
2019-04-01,257.485595703125,0.0,0.0,95000.0,388.46853826133577,100025.05298614224,5025.05298614224,lump_sum
2019-04-02,257.61181640625,0.0,0.0,95000.0,388.46853826133577,100074.08575818353,5074.08575818353,lump_sum
2019-04-03,258.0172119140625,0.0,0.0,95000.0,388.46853826133577,100231.56915852116,5231.569158521161,lump_sum
2019-04-04,258.7017822265625,0.0,0.0,95000.0,388.46853826133577,100497.50318715515,5497.503187155147,lump_sum
2019-04-05,259.95391845703125,0.0,0.0,95000.0,388.46853826133577,100983.9187183094,5983.918718309404,lump_sum
2019-04-08,260.15216064453125,0.0,0.0,95000.0,388.46853826133577,101060.92957110926,6060.929571109256,lump_sum
2019-04-09,258.8188781738281,0.0,0.0,95000.0,388.46853826133577,100542.99127862575,5542.991278625748,lump_sum
2019-04-10,259.70172119140625,0.0,0.0,95000.0,388.46853826133577,100885.94801517855,5885.948015178554,lump_sum
2019-04-11,259.62969970703125,0.0,0.0,95000.0,388.46853826133577,100857.96993441999,5857.969934419991,lump_sum
2019-04-12,261.38623046875,0.0,0.0,95000.0,388.46853826133577,101540.32687183593,6540.326871835932,lump_sum
2019-04-15,261.2151794433594,0.0,0.0,95000.0,388.46853826133577,101473.87893003433,6473.878930034334,lump_sum
2019-04-16,261.38623046875,0.0,0.0,95000.0,388.46853826133577,101540.32687183593,6540.326871835932,lump_sum
2019-04-17,260.7467041015625,0.0,0.0,95000.0,388.46853826133577,101291.89099879503,6291.890998795032,lump_sum
2019-04-18,261.26019287109375,0.0,0.0,95000.0,388.46853826133577,101491.36523050844,6491.36523050844,lump_sum
2019-04-22,261.4854431152344,0.0,0.0,95000.0,388.46853826133577,101578.86786359276,6578.8678635927645,lump_sum
2019-04-23,263.8365783691406,0.0,0.0,95000.0,388.46853826133577,102492.20993893241,7492.209938932414,lump_sum
2019-04-24,263.2509765625,0.0,0.0,95000.0,388.46853826133577,102264.72206110353,7264.72206110353,lump_sum
2019-04-25,263.0888671875,0.0,0.0,95000.0,388.46853826133577,102201.74766915882,7201.747669158824,lump_sum
2019-04-26,264.3139953613281,0.0,0.0,95000.0,388.46853826133577,102677.67142002862,7677.671420028622,lump_sum
2019-04-29,264.7283020019531,0.0,0.0,95000.0,388.46853826133577,102838.61651510418,7838.616515104179,lump_sum
2019-04-30,264.86346435546875,0.0,0.0,95000.0,388.46853826133577,102891.12283700236,7891.12283700236,lump_sum
2019-05-01,262.8725891113281,0.0,0.0,95000.0,388.46853826133577,102117.73044105037,7117.730441050371,lump_sum
2019-05-02,262.3050537109375,0.0,0.0,95000.0,388.46853826133577,101897.26079364905,6897.260793649053,lump_sum
2019-05-03,264.8724670410156,0.0,0.0,95000.0,388.46853826133577,102894.62009709717,7894.6200970971695,lump_sum
2019-05-06,263.7825012207031,0.0,0.0,95000.0,388.46853826133577,102471.20266812557,7471.202668125567,lump_sum
2019-05-07,259.37738037109375,0.0,0.0,95000.0,388.46853826133577,100759.95181081328,5759.951810813276,lump_sum
2019-05-08,259.01702880859375,0.0,0.0,95000.0,388.46853826133577,100619.9665660687,5619.966566068702,lump_sum
2019-05-09,258.2333679199219,0.0,0.0,95000.0,388.46853826133577,100315.53896615376,5315.538966153763,lump_sum
2019-05-10,259.5305480957031,0.0,0.0,95000.0,388.46853826133577,100819.45265290109,5819.452652901091,lump_sum
2019-05-13,253.00848388671875,0.0,0.0,95000.0,388.46853826133577,98285.83590319035,3285.835903190353,lump_sum
2019-05-14,255.29666137695312,0.0,0.0,95000.0,388.46853826133577,99174.7208681042,4174.720868104196,lump_sum
2019-05-15,256.7920227050781,0.0,0.0,95000.0,388.46853826133577,99755.62169741344,4755.621697413444,lump_sum
2019-05-16,259.1702575683594,0.0,0.0,95000.0,388.46853826133577,100679.49111839446,5679.491118394464,lump_sum
2019-05-17,257.4945983886719,0.0,0.0,95000.0,388.46853826133577,100028.55024623706,5028.550246237064,lump_sum
2019-05-20,255.79208374023438,0.0,0.0,95000.0,388.46853826133577,99367.17686939004,4367.176869390038,lump_sum
2019-05-21,258.09820556640625,0.0,0.0,95000.0,388.46853826133577,100263.0326442556,5263.032644255596,lump_sum
2019-05-22,257.30548095703125,0.0,0.0,95000.0,388.46853826133577,99955.0840740079,4955.0840740079,lump_sum
2019-05-23,254.16152954101562,0.0,0.0,95000.0,388.46853826133577,98733.75786306364,3733.7578630636417,lump_sum
2019-05-24,254.73818969726562,0.0,0.0,95000.0,388.46853826133577,98957.77219103563,3957.772191035634,lump_sum
2019-05-28,252.36900329589844,0.0,0.0,95000.0,388.46853826133577,98037.41781282789,3037.4178128278872,lump_sum
2019-05-29,250.67532348632812,0.0,0.0,95000.0,388.46853826133577,97379.47649292137,2379.4764929213707,lump_sum
