skipped,skip_reason,S_open,S_settle,iv_atm,long_K,short_K,debit,debit_usd,pop,breakeven,spread_width,armed,stopped,stop_time,stop_spot,pnl,winner,date
False,,4019.75,4006.25,0.288700008392334,4010.0,4015.0,4.9419334758273,494.19334758273,0.5607524492912922,4014.941933475827,5.0,True,True,10:32:00,4014.5,-333.02026096361476,False,2022-05-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-05-31
False,,4105.5,4098.5,0.26190000534057617,4095.0,4100.0,4.998756143961135,499.87561439611346,0.5751311408910924,4099.998756143961,5.0,True,True,10:35:00,4099.0,-331.990658069491,False,2022-06-01
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-06-02
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-06-03
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-06-06
False,,4115.25,4158.75,0.2506999969482422,4105.0,4110.0,4.9215612725536,492.15612725536,0.5759782461499707,4109.921561272554,5.0,True,False,,,7.843872744640024,True,2022-06-07
False,,4145.75,4114.5,0.2402000045776367,4135.0,4140.0,4.985289954207062,498.52899542070617,0.5850816625259305,4139.9852899542075,5.0,True,True,12:27:00,4139.25,-321.9138340015154,False,2022-06-08
False,,4108.0,4015.25,0.23959999084472655,4100.0,4105.0,4.491013720794999,449.1013720794999,0.5530192608823055,4104.491013720795,5.0,True,True,10:41:00,4102.5,-279.54344868519627,False,2022-06-09
False,,3903.0,3897.75,0.2609000015258789,3895.0,3900.0,4.527544597504541,452.7544597504541,0.5504704718121247,3899.5275445975044,5.0,True,True,11:40:00,3899.25,-278.8030893038464,False,2022-06-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-06-30
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-07-01
False,,3759.75,3835.5,0.2670000076293945,3750.0,3755.0,4.836513899333822,483.6513899333822,0.5718731760096455,3754.836513899334,5.0,True,True,10:48:00,3754.5,-307.453461674487,False,2022-07-05
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-07-06
False,,3884.5,3904.75,0.26729999542236327,3875.0,3880.0,4.808235678220173,480.8235678220173,0.5664451258544473,3879.80823567822,5.0,True,False,,,19.176432177982683,True,2022-07-07
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-07-08
False,,3857.75,3858.0,0.24639999389648437,3850.0,3855.0,4.431918544850101,443.1918544850101,0.5518412228614156,3854.4319185448503,5.0,True,True,15:19:00,3854.0,-263.73519012400885,False,2022-07-11
False,,3844.5,3824.25,0.2617000007629395,3835.0,3840.0,4.786688640289022,478.66886402890214,0.5689158618048127,3839.786688640289,5.0,True,True,15:01:00,3837.0,-313.53182475217204,False,2022-07-12
False,,3779.75,3803.0,0.27290000915527346,3770.0,3775.0,4.855520322640091,485.5520322640091,0.5696421403103066,3774.85552032264,5.0,True,False,,,14.447967735990908,True,2022-07-13
False,,3733.0,3794.25,0.2681999969482422,3725.0,3730.0,4.522184225566011,452.2184225566011,0.5512987708862748,3729.522184225566,5.0,True,True,10:32:00,3729.5,-275.8428603053388,False,2022-07-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-07-29
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-08-01
False,,4104.0,4094.25,0.22840000152587892,4095.0,4100.0,4.632837874869635,463.2837874869635,0.5690220966750734,4099.632837874869,5.0,True,True,15:19:00,4097.5,-289.8879134733845,False,2022-08-02
False,,4129.25,4156.75,0.2393000030517578,4120.0,4125.0,4.711486785069946,471.1486785069946,0.5679046243402687,4124.71148678507,5.0,True,True,10:32:00,4123.0,-299.4769323603334,False,2022-08-03
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-08-04
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-08-05
False,,4179.25,4141.5,0.21149999618530274,4170.0,4175.0,4.640580648187143,464.0580648187143,0.5773011896813782,4174.640580648187,5.0,True,True,11:16:00,4173.5,-280.3109933453154,False,2022-08-08
False,,4128.25,4124.75,0.21290000915527343,4120.0,4125.0,4.458153323105581,445.81533231055806,0.5642978155043745,4124.458153323106,5.0,True,True,10:59:00,4123.5,-261.6770644927729,False,2022-08-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-30
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-08-31
False,,3929.75,3967.5,0.258700008392334,3920.0,3925.0,4.833666448174272,483.3666448174272,0.5711360796880692,3924.8336664481744,5.0,True,True,10:34:00,3924.5,-308.16701039681504,False,2022-09-01
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-09-02
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-09-06
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-09-07
False,,3980.25,4006.0,0.24639999389648437,3970.0,3975.0,4.895860905631315,489.58609056313145,0.5802692781757834,3974.8958609056313,5.0,True,True,12:06:00,3970.75,-328.7657000885869,False,2022-09-08
False,,4053.75,4066.75,0.23610000610351561,4045.0,4050.0,4.604489425300512,460.4489425300512,0.5641726399057562,4049.6044894253005,5.0,True,True,12:05:00,4049.25,-280.14582189841235,False,2022-09-09
False,,4115.75,4111.25,0.22790000915527345,4105.0,4115.0,7.4942483097688175,749.4248309768817,0.5518328165215565,4112.494248309768,10.0,True,True,10:39:00,4111.5,-309.02906260555613,False,2022-09-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-09-30
False,,3669.0,3691.5,0.316200008392334,3660.0,3665.0,4.8372796492545564,483.72796492545564,0.552396844142825,3664.8372796492545,5.0,True,True,11:42:00,3663.5,-326.0611014699263,False,2022-10-03
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-04
False,,3740.0,3797.0,0.29069999694824217,3730.0,3735.0,4.947277638960873,494.7277638960873,0.5680178420663103,3734.9472776389607,5.0,True,False,,,5.272236103912675,True,2022-10-05
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-06
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-07
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-10
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-11
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-12
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-13
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-14
False,,3689.75,3690.25,0.3202000045776367,3680.0,3685.0,4.986523968429982,498.65239684299814,0.5587892911147226,3684.98652396843,5.0,True,True,10:51:00,3679.75,-355.5105102376351,False,2022-10-17
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-18
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-19
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-10-20
False,,3694.0,3763.75,0.2997999954223633,3685.0,3690.0,4.789272763542625,478.9272763542625,0.5556838700383054,3689.7892727635426,5.0,True,True,10:36:00,3686.0,-325.68231922065723,False,2022-10-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-10-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-10-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-10-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-10-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-10-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-10-31
False,,3884.0,3865.25,0.25879999160766604,3875.0,3880.0,4.693800692674831,469.38006926748307,0.563166775710376,3879.693800692675,5.0,True,True,10:32:00,3879.25,-294.13986762651456,False,2022-11-01
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2022-11-02
False,,3742.75,3726.25,0.25860000610351563,3735.0,3740.0,4.450833740935726,445.0833740935726,0.5504808177685199,3739.4508337409356,5.0,True,True,10:31:00,3738.5,-269.8286352050207,False,2022-11-03
False,,3793.25,3780.25,0.25299999237060544,3785.0,3790.0,4.530684276988481,453.0684276988481,0.5573316933064657,3789.5306842769883,5.0,True,True,10:52:00,3789.25,-273.4518058124192,False,2022-11-04
False,,3784.75,3816.0,0.24549999237060546,3775.0,3780.0,4.783661641284107,478.36616412841073,0.5786410641018084,3779.783661641284,5.0,True,True,11:45:00,3779.75,-293.22184323691494,False,2022-11-07
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-11-30
False,,4060.25,4080.75,0.20579999923706055,4050.0,4060.0,7.350008152621687,735.0008152621687,0.5521989311224859,4057.3500081526217,10.0,True,True,10:31:00,4056.0,-291.123609012982,False,2022-12-01
False,,4043.5,4075.5,0.19840000152587892,4035.0,4040.0,4.46228981918596,446.228981918596,0.5749253368891435,4039.462289819186,5.0,True,False,,,53.77101808140399,True,2022-12-02
False,,4033.5,4002.25,0.19059999465942382,4025.0,4030.0,4.446235901785149,444.6235901785149,0.578524338788681,4029.4462359017853,5.0,True,True,11:32:00,4027.5,-257.56441112757204,False,2022-12-05
False,,3964.25,3944.0,0.2075,3955.0,3960.0,4.6181297918793796,461.81297918793797,0.5833407963557756,3959.6181297918793,5.0,True,True,10:39:00,3957.75,-277.4973868089493,False,2022-12-06
False,,3952.5,3936.25,0.22170000076293944,3945.0,3950.0,4.328435688247513,432.8435688247513,0.554086014879777,3949.3284356882477,5.0,True,True,10:34:00,3948.25,-250.16212495100714,False,2022-12-07
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2022-12-30
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2023-01-03
False,,3853.25,3873.75,0.22899999618530273,3845.0,3850.0,4.472389062695834,447.2389062695834,0.5635543566792841,3849.472389062696,5.0,True,True,10:32:00,3848.75,-262.3792066198853,False,2023-01-04
False,,3837.25,3828.75,0.22010000228881835,3830.0,3835.0,4.2651921767173295,426.519217671733,0.5528740741304058,3834.2651921767174,5.0,True,True,10:34:00,3832.75,-244.27114464174312,False,2023-01-05
False,,3864.5,3916.0,0.22459999084472657,3855.0,3860.0,4.695009271060643,469.5009271060643,0.5816936014064136,3859.695009271061,5.0,True,False,,,30.499072893935697,True,2023-01-06
False,,3949.75,3913.5,0.21129999160766602,3940.0,3945.0,4.720106722800004,472.01067228000045,0.5889375785314757,3944.7201067228,5.0,True,True,13:41:00,3943.5,-283.84569396626597,False,2023-01-09
False,,3917.5,3941.75,0.21969999313354494,3910.0,3915.0,4.318752202863029,431.8752202863029,0.5552335080576919,3914.318752202863,5.0,True,True,10:31:00,3912.0,-255.6653672186619,False,2023-01-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-30
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-01-31
True,no_viable_short,,,,,,,,,,,,,,,0.0,,2023-02-01
False,,4171.75,4193.0,0.178700008392334,4165.0,4170.0,4.099807783119237,409.9807783119237,0.5539669912541924,4169.099807783119,5.0,True,True,14:43:00,4168.0,-216.84950672354796,False,2023-02-02
False,,4174.25,4147.5,0.18729999542236328,4165.0,4170.0,4.5895417887340475,458.95417887340477,0.5884445906306889,4169.589541788734,5.0,True,True,12:59:00,4165.75,-286.48581811905626,False,2023-02-03
False,,4110.5,4122.5,0.18329999923706056,4100.0,4110.0,7.421697589852402,742.1697589852402,0.5615561313049987,4107.421697589853,10.0,True,True,10:33:00,4104.5,-319.6473846942903,False,2023-02-06
False,,4108.75,4175.0,0.19430000305175782,4100.0,4105.0,4.504706865107645,450.4706865107645,0.579094181501328,4104.504706865107,5.0,True,True,13:35:00,4099.5,-289.48691447090675,False,2023-02-07
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-02-28
False,,3955.5,3957.75,0.20700000762939452,3945.0,3955.0,7.421044111040787,742.1044111040787,0.5563824828774193,3952.421044111041,10.0,True,True,11:09:00,3950.25,-310.38358670823703,False,2023-03-01
False,,3948.0,3986.0,0.20579999923706055,3940.0,3945.0,4.3782672448538555,437.82672448538557,0.5664922702285587,3944.3782672448538,5.0,True,True,11:36:00,3943.75,-245.90048833941074,False,2023-03-02
False,,4021.75,4049.25,0.19590000152587891,4015.0,4020.0,4.130073170978132,413.00731709781326,0.5502759427526885,4019.130073170978,5.0,True,True,10:35:00,4018.0,-223.86560661128055,False,2023-03-03
False,,4074.0,4052.25,0.18489999771118165,4065.0,4070.0,4.534483455967303,453.4483455967303,0.5880250396213007,4069.5344834559673,5.0,True,True,12:46:00,4068.0,-261.0935140946136,False,2023-03-06
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-07
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-08
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-09
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-28
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-29
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-30
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-03-31
False,,4156.0,4153.25,0.18700000762939453,4145.0,4155.0,7.555138652710937,755.5138652710937,0.5664942769189738,4152.555138652711,10.0,True,True,10:38:00,4149.75,-329.46083251787127,False,2023-04-03
False,,4148.5,4130.0,0.18549999237060547,4140.0,4145.0,4.442116694307263,444.21166943072626,0.5786303132524638,4144.4421166943075,5.0,True,True,10:43:00,4144.25,-244.0477063387898,False,2023-04-04
False,,4113.5,4117.0,0.19,4105.0,4110.0,4.449104644106972,444.9104644106972,0.5772450519860957,4109.449104644107,5.0,True,True,10:45:00,4107.25,-260.7109358729146,False,2023-04-05
False,,4108.25,4132.25,0.19079999923706054,4100.0,4105.0,4.40324436289295,440.324436289295,0.573265313015294,4104.403244362893,5.0,True,True,10:43:00,4103.25,-248.87258910436856,False,2023-04-06
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-27
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-04-28
False,,4189.75,4184.75,0.15779999732971192,4180.0,4190.0,7.232408420166454,723.2408420166454,0.558146551713151,4187.232408420166,10.0,True,True,11:25:00,4187.0,-234.8684111335313,False,2023-05-01
False,,4137.75,4137.0,0.16079999923706054,4130.0,4135.0,4.256077720902628,425.60777209026276,0.5788897118266634,4134.256077720903,5.0,True,True,10:32:00,4134.0,-215.72643409798343,False,2023-05-02
False,,4142.0,4107.5,0.17780000686645508,4135.0,4140.0,4.14200393951543,414.200393951543,0.5587111943683643,4139.142003939515,5.0,True,True,10:40:00,4139.0,-212.29035423043746,False,2023-05-03
False,,4065.25,4077.0,0.1834000015258789,4055.0,4065.0,7.353930106412483,735.3930106412483,0.5586409251768444,4062.3539301064125,10.0,True,False,,,264.60698935875166,True,2023-05-04
False,,4133.5,4151.5,0.20090000152587892,4125.0,4130.0,4.473942371473184,447.3942371473184,0.5722169411555063,4129.473942371473,5.0,True,True,12:49:00,4128.5,-258.6212453857259,False,2023-05-05
False,,4143.25,4153.0,0.17190000534057617,4135.0,4140.0,4.370499169734842,437.0499169734842,0.5814257364452321,4139.370499169735,5.0,True,False,,,62.95008302651581,True,2023-05-08
False,,4137.25,4134.5,0.1697999954223633,4130.0,4135.0,4.172413408813156,417.24134088131564,0.5661303139521294,4134.172413408814,5.0,True,True,12:01:00,4134.0,-211.58436779779075,False,2023-05-09
False,,4145.0,4152.5,0.17709999084472655,4135.0,4145.0,7.282009297120501,728.2009297120501,0.5561441932326859,4142.282009297121,10.0,True,True,10:40:00,4142.25,-246.6098203105479,False,2023-05-10
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-11
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-12
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-16
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-17
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-18
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-19
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-23
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-24
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-25
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-26
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-30
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-05-31
False,,4190.0,4228.5,0.17940000534057618,4180.0,4190.0,7.2779976309229415,727.7997630922941,0.5549124816364951,4187.277997630923,10.0,True,False,,,272.20023690770586,True,2023-06-01
False,,4265.0,4289.0,0.15649999618530275,4255.0,4265.0,7.299130566643588,729.9130566643588,0.56163485601739,4262.299130566644,10.0,True,False,,,270.0869433356412,True,2023-06-02
False,,4288.25,4280.5,0.14600000381469727,4280.0,4285.0,4.34477374201763,434.4773742017629,0.5934081645126875,4284.344773742017,5.0,True,True,14:33:00,4284.0,-219.81804055684088,False,2023-06-05
False,,4283.0,4289.5,0.14729999542236327,4275.0,4280.0,4.294316019112324,429.43160191123246,0.5881805609105711,4279.294316019113,5.0,True,True,11:26:00,4279.25,-212.87550820146492,False,2023-06-06
False,,4292.0,4274.5,0.13960000038146972,4285.0,4290.0,4.082477434802026,408.24774348020264,0.5740162674130698,4289.082477434802,5.0,True,True,10:36:00,4286.25,-221.83444888958883,False,2023-06-07
False,,4280.5,4297.75,0.139399995803833,4270.0,4280.0,7.505279183064687,750.5279183064687,0.5761728267098122,4277.505279183065,10.0,True,True,10:39:00,4277.25,-244.04732194849564,False,2023-06-08
False,,4323.75,4305.25,0.13649999618530273,4315.0,4320.0,4.447974055650972,444.7974055650972,0.608613151891349,4319.447974055651,5.0,True,True,10:42:00,4316.75,-251.86253737849302,False,2023-06-09
False,,4312.5,4343.5,0.13829999923706054,4305.0,4310.0,4.185158448007897,418.5158448007897,0.5839449205660555,4309.185158448008,5.0,True,True,10:37:00,4309.0,-200.24863145553118,False,2023-06-12
False,,4361.25,4371.25,0.15010000228881837,4350.0,4360.0,7.684975562697529,768.4975562697529,0.5819753904110501,4357.684975562697,10.0,True,True,10:32:00,4357.25,-272.7114006455156,False,2023-06-13
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-14
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-15
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-20
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-21
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-22
True,monthly_stop,,,,,,,,,,,,,,,0.0,,2023-06-23
