S0,S_close,prior_vix,sigma_daily_pct,short_call_K,long_call_K,short_put_K,long_put_K,wing_width_pts,net_credit_per_share,max_loss_per_contract,pnl_per_share,pnl_per_contract,pnl_total,winner,date,skipped,skip_reason
4198.25,4183.75,18.610000610351562,1.1723198455654875,4272.075376874679,4293.435753759052,4124.42462312532,4103.802500009693,21.36037688437318,0.002808004171400499,2135.756888020178,0.002808004171400499,0.2808004171400499,0.2808004171400499,True,2021-05-03,False,
4164.75,4149.25,18.309999465942383,1.1534215498240241,4236.8056859944445,4257.989714424416,4092.694314005556,4072.2308424355283,21.184028429971477,0.0027429285968296364,2118.1285501374646,0.0027429285968296364,0.27429285968296363,0.27429285968296363,True,2021-05-04,False,
4177.75,4161.5,19.479999542236328,1.2271246268668903,4254.649298648397,4275.922545141639,4100.850701351603,4080.3464478448445,21.27324649324146,0.0029173522148769337,2127.032914102658,0.0029173522148769337,0.2917352214876934,0.2917352214876934,True,2021-05-05,False,
4162.25,4189.25,19.149999618530273,1.2063365856574495,4237.566116804791,4258.753947388815,4086.933883195209,4066.499213779233,21.187830584023686,0.0028602138114589837,2118.4970370212227,0.0028602138114589837,0.28602138114589837,0.28602138114589837,True,2021-05-06,False,
4203.0,4228.5,18.389999389648438,1.1584610713247467,4276.035178241668,4297.415354132876,4129.964821758331,4109.314997649539,21.380175891207728,0.002779621151758402,2137.739627005597,0.002779621151758402,0.27796211517584024,0.27796211517584024,True,2021-05-07,False,
4228.5,4187.5,16.690000534057617,1.051371209396468,4295.185847383995,4316.661776620915,4161.814152616005,4141.005081852925,21.47592923691991,0.0025479395293826253,2147.338129739053,0.0025479395293826253,0.2547939529382625,0.2547939529382625,True,2021-05-10,False,
4134.25,4143.5,19.65999984741211,1.2384635802814343,4211.051770851678,4232.107029705936,4057.4482291483223,4037.160988002581,21.055258854257772,0.0029119689334412384,2105.234688532433,0.0029119689334412384,0.29119689334412385,0.29119689334412385,True,2021-05-11,False,
4115.75,4052.25,21.84000015258789,1.3757906913657205,4200.686158069827,4221.689588860176,4030.813841930173,4010.659772720522,21.00343079034883,0.003194441067796091,2100.0236349281035,0.003194441067796091,0.3194441067796091,0.3194441067796091,True,2021-05-12,False,
4073.75,4115.0,27.59000015258789,1.7380066446662301,4179.953068530635,4200.852833873289,3967.546931469364,3947.709196812017,20.899765342653154,0.0038780139895821866,2089.588732866357,0.0038780139895821866,0.38780139895821863,0.38780139895821863,True,2021-05-13,False,
4135.0,4176.75,23.1299991607666,1.4570529905838359,4225.373711740962,4246.500580299667,4044.6262882590377,4024.4031568177425,21.1268685587047,0.0033797030388542718,2112.3488855665846,0.0033797030388542718,0.33797030388542715,0.33797030388542715,True,2021-05-14,False,
4156.75,4156.75,18.809999465942383,1.1849185892414598,4230.631155187441,4251.784310963379,4082.8688448125586,4062.4545005884956,21.153155775937194,0.002808535540957724,2115.0347240396236,0.002808535540957724,0.2808535540957724,0.2808535540957724,True,2021-05-17,False,
4161.0,4129.0,19.719999313354492,1.2422431913690588,4238.534608789299,4259.727281833246,4083.4653912107,4063.0480642546468,21.192673043946343,0.0029391792917010766,2118.973386465464,0.0029391792917010766,0.2939179291701077,0.2939179291701077,True,2021-05-18,False,
4071.75,4103.75,21.34000015258789,1.344293651948285,4153.854415159806,4174.623687235605,3989.6455848401934,3969.6973569159923,20.769272075798654,0.003094209211446503,2076.617786658721,0.003094209211446503,0.3094209211446503,0.3094209211446503,True,2021-05-19,False,
4120.75,4160.75,22.18000030517578,1.3972086877817105,4207.113215502647,4228.14878158016,4034.386784497353,4014.214850574866,21.035566077513067,0.003243453583842891,2103.2322623929226,0.003243453583842891,0.32434535838428913,0.32434535838428913,True,2021-05-20,False,
4171.5,4155.25,20.670000076293945,1.3020876143228546,4252.974877247217,4274.239751633452,4090.0251227527833,4069.574997139019,21.264874386235533,0.0030783527480024615,2126.179603348753,0.0030783527480024615,0.30783527480024614,0.30783527480024614,True,2021-05-21,False,
4176.25,4198.5,20.149999618530273,1.2693306644923206,4255.76563281379,4277.044460977859,4096.734367186209,4076.250695350278,21.278828164068727,0.0030099123281970425,2127.581825174053,0.0030099123281970425,0.30099123281970425,0.30099123281970425,True,2021-05-24,False,
4206.25,4181.5,18.399999618530273,1.1590910265312961,4279.381399455208,4300.778306452484,4133.118600544791,4112.453007542067,21.396906997275437,0.002783208353434888,2139.4123788922,0.002783208353434888,0.2783208353434888,0.2783208353434888,True,2021-05-25,False,
4191.5,4190.5,18.84000015258789,1.186808454861107,4266.117614578256,4287.448202651147,4116.882385421745,4096.297973494637,21.33058807289126,0.0028362862773963823,2132.7751786613862,0.0028362862773963823,0.2836286277396382,0.2836286277396382,True,2021-05-26,False,
4204.5,4200.25,17.360000610351562,1.0935772470218985,4273.469183026554,4294.836528941686,4135.530816973446,4114.853162888579,21.36734591513232,0.002631521775290375,2136.4714393357026,0.002631521775290375,0.26315217752903747,0.26315217752903747,True,2021-05-27,False,
4212.5,4206.0,16.739999771118164,1.0545208652775435,4279.132537174724,4300.528199860598,4145.867462825275,4125.138125511148,21.395662685873504,0.002545656176426452,2139.3117029697078,0.002545656176426452,0.2545656176426452,0.2545656176426452,True,2021-05-28,False,
4228.75,4201.5,16.760000228881836,1.0557807756906417,4295.719494328027,4317.198091799667,4161.7805056719735,4140.971603143614,21.47859747163966,0.002558429546077509,2147.603904209358,0.002558429546077509,0.25584295460775086,0.25584295460775086,True,2021-06-01,False,
4206.5,4202.75,17.899999618530273,1.1275939871138605,4277.648361601917,4299.036603409926,4135.351638398083,4114.674880206093,21.388241808009298,0.002711232664567959,2138.553057534473,0.002711232664567959,0.2711232664567959,0.2711232664567959,True,2021-06-02,False,
4181.0,4190.75,17.479999542236328,1.1011364691971477,4250.057773665699,4271.308062534027,4111.942226334301,4091.3825152026297,21.250288868328425,0.0026341903646577257,2124.765467796377,0.0026341903646577257,0.2634190364657726,0.2634190364657726,True,2021-06-03,False,
4210.25,4230.75,18.040000915527344,1.136413239853878,4282.018757646421,4303.428851434653,4138.481242353578,4117.78883614181,21.41009378823128,0.0027339175886832434,2140.7359870642595,0.0027339175886832434,0.27339175886832434,0.27339175886832434,True,2021-06-04,False,
4228.5,4225.75,16.420000076293945,1.034362779274652,4294.107045182443,4315.577580408354,4162.892954817557,4142.07849004347,21.47053522591159,0.002507983672509255,2146.802724223908,0.002507983672509255,0.2507983672509255,0.2507983672509255,True,2021-06-07,False,
4234.0,4228.25,16.420000076293945,1.034362779274652,4299.692380111733,4321.190842012291,4168.307619888267,4147.466081788826,21.49846190055814,0.00251124580097053,2149.595065475717,0.00251124580097053,0.251124580097053,0.251124580097053,True,2021-06-08,False,
4234.5,4220.5,17.06999969482422,1.0753089064869843,4302.800933467786,4324.314938135125,4166.199066532213,4145.368071199552,21.514004667338668,0.0026076568433531094,2151.1397010495316,0.0026076568433531094,0.26076568433531094,0.26076568433531094,True,2021-06-09,False,
4232.5,4237.75,17.889999389648438,1.1269640319073113,4304.048128975715,4325.568369620593,4160.951871024285,4140.147111669163,21.52024064487796,0.0027265336933216273,2151.7514111184637,0.0027265336933216273,0.2726533693321627,0.2726533693321627,True,2021-06-10,False,
4244.75,4242.5,16.100000381469727,1.0142046932717603,4309.3256805764795,4330.872308979361,4180.1743194235205,4159.273447826403,21.54662840288165,0.002469929699366649,2154.4158473182283,0.002469929699366649,0.2469929699366649,0.2469929699366649,True,2021-06-11,False,
4246.5,4250.0,15.649999618530273,0.9858573097354004,4309.29664598687,4330.843129216804,4183.70335401313,4162.784837243064,21.546483229933983,0.0024035830255887515,2154.4079646908394,0.0024035830255887515,0.24035830255887516,0.24035830255887516,True,2021-06-14,False,
4257.0,4246.0,16.389999389648438,1.0324729136550046,4322.92855790144,4344.543200690947,4191.07144209856,4170.116084888067,21.614642789506433,0.0025204103512450338,2161.212237915519,0.0025204103512450338,0.2520410351245034,0.2520410351245034,True,2021-06-15,False,
4249.25,4225.5,17.020000457763672,1.0721592506059088,4317.588090434558,4339.17603088673,4180.911909565442,4160.007350017615,21.587940452172006,0.002609347198714142,2158.5331104973293,0.002609347198714142,0.2609347198714142,0.2609347198714142,True,2021-06-16,False,
4219.0,4226.5,18.149999618530273,1.1433425068225782,4291.356430544267,4312.813212696988,4146.643569455733,4125.910351608454,21.456782152720734,0.0027555296958372295,2145.4026623024897,0.0027555296958372295,0.27555296958372294,0.27555296958372294,True,2021-06-17,False,
4173.5,4215.25,20.700000762939453,1.303977479942502,4255.1322501881,4276.407911439041,4091.8677498118996,4071.40841106284,21.275661250940175,0.0030839575354071787,2127.2577293404765,0.0030839575354071787,0.30839575354071785,0.30839575354071785,True,2021-06-21,False,
4213.75,4239.5,17.889999389648438,1.1269640319073113,4284.981170341742,4306.40607619345,4142.518829658258,4121.806235509967,21.42490585170799,0.002714455132954782,2142.2191396575035,0.002714455132954782,0.27144551329547817,0.27144551329547817,True,2021-06-22,False,
4237.0,4233.0,16.65999984741211,1.0494813437768207,4303.699786803736,4325.218285737754,4170.300213196264,4149.448712130283,21.51849893401777,0.00254861882523744,2151.5950315192536,0.00254861882523744,0.254861882523744,0.254861882523744,True,2021-06-23,False,
4254.25,4258.0,16.31999969482422,1.0280633473608307,4319.854577432648,4341.45385031981,4188.645422567352,4167.702195454515,21.599272887162442,0.0025083369542387704,2159.6764550208204,0.0025083369542387704,0.250833695423877,0.250833695423877,True,2021-06-24,False,
4264.25,4271.75,15.970000267028809,1.006015455814127,4328.598521111831,4350.24151371739,4199.901478888169,4178.901971493728,21.642992605558902,0.0024617658043092966,2164.0530839754592,0.0024617658043092966,0.24617658043092966,0.24617658043092966,True,2021-06-25,False,
4277.25,4280.75,15.619999885559082,0.983967504191588,4340.380125109552,4362.0820257351,4214.119874890448,4193.049275515996,21.70190062554775,0.0024164536972673357,2169.948417185048,0.0024164536972673357,0.24164536972673356,0.24164536972673356,True,2021-06-28,False,
4284.25,4282.5,15.760000228881836,0.9927866968557705,4348.050196090065,4369.790447070514,4220.449803909935,4199.347554890385,21.740250980449673,0.0024415919138712355,2173.78093885358,0.0024415919138712355,0.24415919138712355,0.24415919138712355,True,2021-06-29,False,
4277.5,4291.5,16.020000457763672,1.0091651717710375,4342.2505603337595,4363.961813135428,4212.7494396662405,4191.68569246791,21.711252801668707,0.002476945591196175,2170.877585607751,0.002476945591196175,0.2476945591196175,0.2476945591196175,True,2021-06-30,False,
4294.0,4307.5,15.829999923706055,0.9971962631499443,4358.229411309488,4380.0205583660345,4229.770588690512,4208.62173574706,21.791147056546833,0.0024577532417884304,2178.8689303305046,0.0024577532417884304,0.24577532417884304,0.24577532417884304,True,2021-07-01,False,
4322.25,4345.25,15.479999542236328,0.9751483115274054,4385.47252184249,4407.399884451702,4259.02747815751,4237.732340766723,21.92736260921174,0.0024204763482709325,2192.494213286347,0.0024204763482709325,0.24204763482709324,0.24204763482709324,True,2021-07-02,False,
4343.5,4333.5,15.069999694824219,0.9493207488172417,4405.350620087315,4427.377373187752,4281.649379912685,4260.241133013121,22.02675310043651,0.0023692359945986924,2202.438386444191,0.0023692359945986924,0.23692359945986924,0.23692359945986924,True,2021-07-06,False,
4342.25,4351.5,16.440000534057617,1.03562268968775,4409.70398936445,4431.752509311272,4274.79601063555,4253.422030582373,22.048519946822125,0.0025784940679630507,2204.5941452754164,0.0025784940679630507,0.2578494067963051,0.2578494067963051,True,2021-07-07,False,
4292.5,4306.25,16.200000762939453,1.0205041251855815,4358.207709360387,4379.998747907188,4226.792290639613,4205.658329186415,21.791038546801246,0.0025128037533881644,2178.852574304786,0.0025128037533881644,0.2512803753388164,0.2512803753388164,True,2021-07-08,False,
4331.0,4362.25,19.0,1.1968874978625528,4408.755796298641,4430.7995752801335,4253.244203701359,4231.977982682852,22.043778981492324,0.0029541892052216065,2204.0824792287103,0.0029541892052216065,0.2954189205221607,0.2954189205221607,True,2021-07-09,False,
4359.25,4376.5,16.18000030517578,1.0192442147724834,4425.897105148704,4448.026590674447,4292.602894851296,4271.139880377039,22.129485525742894,0.0025488152483586542,2212.6936710494533,0.0025488152483586542,0.2548815248358654,0.2548815248358654,True,2021-07-12,False,
4367.5,4362.5,16.170000076293945,1.018614259565934,4434.231966679813,4456.403126513212,4300.768033320187,4279.264193153586,22.171159833398633,0.00255210402930583,2216.860772936933,0.00255210402930583,0.255210402930583,0.255210402930583,True,2021-07-13,False,
4379.25,4367.5,17.1200008392334,1.0784586825197298,4450.0926027813675,4472.343065795274,4308.4073972186325,4286.865360232539,22.250463013906483,0.002704410368262076,2224.7758603538223,0.002704410368262076,0.2704410368262076,0.2704410368262076,True,2021-07-14,False,
4353.25,4350.5,16.329999923706055,1.02869330256738,4420.422386791022,4442.524498724977,4286.077613208979,4264.647225142934,22.102111933954802,0.002568235521482075,2209.954369843332,0.002568235521482075,0.2568235521482075,0.2568235521482075,True,2021-07-15,False,
4365.25,4317.75,17.010000228881836,1.0715292953993596,4435.412398851131,4457.589460845386,4295.087601148869,4273.612163143124,22.177061994255382,0.002679060050274358,2217.438293420511,0.002679060050274358,0.2679060050274358,0.2679060050274358,True,2021-07-16,False,
4266.75,4243.75,18.450000762939453,1.1622408025640418,4341.134864165102,4362.840538485927,4192.365135834898,4171.403310155723,21.705674320824983,0.002830529726821787,2170.284379109816,0.002830529726821787,0.28305297268217866,0.28305297268217866,True,2021-07-19,False,
4261.25,4323.5,22.5,1.417366773784602,4351.846312471845,4373.605544034203,4170.653687528155,4149.800419090515,21.759231562358764,0.003397700538064506,2175.5833861820697,0.003397700538064506,0.33977005380645064,0.33977005380645064,True,2021-07-20,False,
4328.0,4349.25,19.729999542236328,1.242873146575608,4408.687324675689,4430.730761299066,4247.312675324311,4226.07611194769,22.043436623377602,0.0030585920671341513,2204.037803131047,0.0030585920671341513,0.30585920671341515,0.30585920671341515,True,2021-07-21,False,
