S0,S_close,prior_vix,sigma_daily_pct,short_call_K,long_call_K,short_put_K,long_put_K,wing_width_pts,net_credit_per_share,max_loss_per_contract,pnl_per_share,pnl_per_contract,pnl_total,winner,date,skipped,skip_reason
4204.5,4200.25,17.360000610351562,1.0935772470218985,4319.448638377589,4362.6431247613655,4089.5513616224107,4048.6558480061867,43.194486383776166,2.7449617519460042e-08,4319.448635632655,2.7449617519460042e-08,2.7449617519460043e-06,2.7449617519460043e-06,True,2021-05-27,False,
4212.5,4206.0,16.739999771118164,1.0545208652775435,4323.554228624542,4366.789770910787,4101.445771375458,4060.4313136617034,43.23554228624562,2.633500579979308e-08,4323.554225991061,2.633500579979308e-08,2.633500579979308e-06,2.633500579979308e-06,True,2021-05-28,False,
4228.75,4201.5,16.760000228881836,1.0557807756906417,4340.365823880045,4383.769482118846,4117.134176119956,4075.962834358756,43.403658238800745,2.6474052200275523e-08,4340.365821232669,2.6474052200275523e-08,2.6474052200275524e-06,2.6474052200275524e-06,True,2021-06-01,False,
4206.5,4202.75,17.899999618530273,1.1275939871138605,4325.080602669862,4368.33140869656,4087.9193973301385,4047.040203356837,43.25080602669823,2.849497537302985e-08,4325.080599820325,2.849497537302985e-08,2.849497537302985e-06,2.849497537302985e-06,True,2021-06-02,False,
4181.0,4190.75,17.479999542236328,1.1011364691971477,4296.096289442831,4339.057252337259,4065.903710557168,4025.244673451596,42.96096289442812,2.752278444598747e-08,4296.096286690534,2.752278444598747e-08,2.752278444598747e-06,2.752278444598747e-06,True,2021-06-03,False,
4210.25,4230.75,18.040000915527344,1.136413239853878,4329.86459607737,4373.163242038144,4090.6354039226303,4049.729049883404,43.29864596077368,2.879098106784089e-08,4329.86459319827,2.879098106784089e-08,2.879098106784089e-06,2.879098106784089e-06,True,2021-06-04,False,
4228.5,4225.75,16.420000076293945,1.034362779274652,4337.8450753040715,4381.223526057112,4119.1549246959285,4077.963375448969,43.37845075304085,2.583868577739535e-08,4337.845072720216,2.583868577739535e-08,2.583868577739535e-06,2.583868577739535e-06,True,2021-06-07,False,
4234.0,4228.25,16.420000076293945,1.034362779274652,4343.4873001862225,4386.922173188084,4124.5126998137775,4083.2675728156396,43.43487300186189,2.5872294095109306e-08,4343.487297598959,2.5872294095109306e-08,2.5872294095109305e-06,2.5872294095109305e-06,True,2021-06-08,False,
4234.5,4220.5,17.06999969482422,1.0753089064869843,4348.334889112978,4391.818238004108,4120.665110887022,4079.458459778152,43.483348891129936,2.7094203069606487e-08,4348.334886403573,2.7094203069606487e-08,2.709420306960649e-06,2.709420306960649e-06,True,2021-06-09,False,
4232.5,4237.75,17.889999389648438,1.1269640319073113,4351.746881626193,4395.264350442455,4113.253118373807,4072.1205871900693,43.51746881626241,2.8651712730803882e-08,4351.74687876107,2.8651712730803882e-08,2.865171273080388e-06,2.865171273080388e-06,True,2021-06-10,False,
4244.75,4242.5,16.100000381469727,1.0142046932717603,4352.3761342941325,4395.899895637074,4137.1238657058675,4095.752627048809,43.523761342941725,2.534478970052843e-08,4352.376131759694,2.534478970052843e-08,2.5344789700528428e-06,2.5344789700528428e-06,True,2021-06-11,False,
4246.5,4250.0,15.649999618530273,0.9858573097354004,4351.161076644785,4394.672687411233,4141.838923355216,4100.420534121664,43.51161076644803,2.4529716598101502e-08,4351.161074191831,2.4529716598101502e-08,2.4529716598101504e-06,2.4529716598101504e-06,True,2021-06-14,False,
4257.0,4246.0,16.389999389648438,1.0324729136550046,4366.880929835734,4410.549739134091,4147.119070164266,4105.647879462624,43.6688092983577,2.595683403844523e-08,4366.880927240087,2.595683403844523e-08,2.5956834038445228e-06,2.5956834038445228e-06,True,2021-06-15,False,
4249.25,4225.5,17.020000457763672,1.0721592506059088,4363.146817390929,4406.778285564838,4135.353182609071,4093.9996507829806,43.631468173909525,2.7093677242257697e-08,4363.146814681585,2.7093677242257697e-08,2.7093677242257695e-06,2.7093677242257695e-06,True,2021-06-16,False,
4219.0,4226.5,18.149999618530273,1.1433425068225782,4339.5940509071115,4382.989991416182,4098.4059490928885,4057.4218896019597,43.3959405090709,2.9064672426867274e-08,4339.594048000622,2.9064672426867274e-08,2.9064672426867273e-06,2.9064672426867273e-06,True,2021-06-17,False,
4173.5,4215.25,20.700000762939453,1.303977479942502,4309.5537503135,4352.6492878166355,4037.4462496864994,3997.0717871896345,43.09553750313535,3.386196874632017e-08,4309.553746927338,3.386196874632017e-08,3.386196874632017e-06,3.386196874632017e-06,True,2021-06-21,False,
4213.75,4239.5,17.889999389648438,1.1269640319073113,4332.468617236236,4375.793303408599,4095.031382763764,4054.0810689361265,43.32468617236282,2.8524785474231556e-08,4332.4686143838035,2.8524785474231556e-08,2.8524785474231556e-06,2.8524785474231556e-06,True,2021-06-22,False,
4237.0,4233.0,16.65999984741211,1.0494813437768207,4348.166311339559,4391.647974452954,4125.83368866044,4084.575351773836,43.48166311339537,2.633826902276111e-08,4348.16630870571,2.633826902276111e-08,2.6338269022761108e-06,2.6338269022761108e-06,True,2021-06-23,False,
4254.25,4258.0,16.31999969482422,1.0280633473608307,4363.590962387746,4407.2268720116235,4144.909037612255,4103.459947236132,43.635909623877524,2.5809664184265635e-08,4363.590959806786,2.5809664184265635e-08,2.5809664184265636e-06,2.5809664184265636e-06,True,2021-06-24,False,
4264.25,4271.75,15.970000267028809,1.006015455814127,4371.497535186385,4415.212510538249,4157.002464813615,4115.4324401654785,43.71497535186427,2.5220665855641582e-08,4371.49753266436,2.5220665855641582e-08,2.522066585564158e-06,2.522066585564158e-06,True,2021-06-25,False,
4277.25,4280.75,15.619999885559082,0.983967504191588,4382.466875182587,4426.291543934412,4172.033124817413,4130.312793569239,43.82466875182581,2.4652280151236004e-08,4382.466872717353,2.4652280151236004e-08,2.4652280151236005e-06,2.4652280151236005e-06,True,2021-06-28,False,
4284.25,4282.5,15.760000228881836,0.9927866968557705,4390.583660150109,4434.48949675161,4177.916339849891,4136.137176451392,43.905836601501505,2.4950400439848083e-08,4390.58365765511,2.4950400439848083e-08,2.4950400439848083e-06,2.4950400439848083e-06,True,2021-06-29,False,
4277.5,4291.5,16.020000457763672,1.0091651717710375,4385.417600556265,4429.271776561827,4169.582399443735,4127.886575449298,43.854176005562294,2.5391736850318094e-08,4385.417598017056,2.5391736850318094e-08,2.5391736850318094e-06,2.5391736850318094e-06,True,2021-06-30,False,
4294.0,4307.5,15.829999923706055,0.9971962631499443,4401.049018849147,4445.059509037638,4186.950981150853,4145.081471339345,44.01049018849153,2.5136740208643662e-08,4401.049016335479,2.5136740208643662e-08,2.513674020864366e-06,2.513674020864366e-06,True,2021-07-01,False,
4322.25,4345.25,15.479999542236328,0.9751483115274054,4427.620869737483,4471.8970784348585,4216.879130262517,4174.7103389598915,44.276208697375296,2.4652586974216198e-08,4427.6208672722705,2.4652586974216198e-08,2.46525869742162e-06,2.46525869742162e-06,True,2021-07-02,False,
4343.5,4333.5,15.069999694824219,0.9493207488172417,4446.584366812192,4491.050210480314,4240.415633187808,4198.011476855931,44.465843668122034,2.4017136343570367e-08,4446.58436441049,2.4017136343570367e-08,2.4017136343570366e-06,2.4017136343570366e-06,True,2021-07-06,False,
4342.25,4351.5,16.440000534057617,1.03562268968775,4454.673315607416,4499.22004876349,4229.826684392584,4187.528417548658,44.54673315607397,2.657187772378165e-08,4454.673312950209,2.657187772378165e-08,2.6571877723781653e-06,2.6571877723781653e-06,True,2021-07-07,False,
4292.5,4306.25,16.200000762939453,1.0205041251855815,4402.012848933978,4446.032977423318,4182.987151066022,4141.157279555362,44.020128489340095,2.5816772529738653e-08,4402.012846352332,2.5816772529738653e-08,2.5816772529738654e-06,2.5816772529738654e-06,True,2021-07-08,False,
4331.0,4362.25,19.0,1.1968874978625528,4460.592993831068,4505.198923769379,4201.407006168932,4159.392936107242,44.60592993831051,3.155761730358766e-08,4460.592990675289,3.155761730358766e-08,3.1557617303587657e-06,3.1557617303587657e-06,True,2021-07-09,False,
4359.25,4376.5,16.18000030517578,1.0192442147724834,4470.328508581173,4515.031793666984,4248.171491418827,4205.689776504639,44.70328508581133,2.618023334460824e-08,4470.32850596311,2.618023334460824e-08,2.618023334460824e-06,2.618023334460824e-06,True,2021-07-12,False,
4367.5,4362.5,16.170000076293945,1.018614259565934,4478.719944466355,4523.507143911018,4256.280055533644,4213.717254978308,44.7871994446632,2.6210752392356427e-08,4478.719941845245,2.6210752392356427e-08,2.6210752392356427e-06,2.6210752392356427e-06,True,2021-07-13,False,
4379.25,4367.5,17.1200008392334,1.0784586825197298,4497.321004635613,4542.294214681969,4261.1789953643865,4218.567205410743,44.973210046356144,2.8118330417833372e-08,4497.321001823781,2.8118330417833372e-08,2.811833041783337e-06,2.811833041783337e-06,True,2021-07-14,False,
