S0,S_close,prior_vix,sigma_daily_pct,short_call_K,long_call_K,short_put_K,long_put_K,wing_width_pts,net_credit_per_share,max_loss_per_contract,pnl_per_share,pnl_per_contract,pnl_total,winner,date,skipped,skip_reason
4198.25,4183.75,18.610000610351562,1.1723198455654875,4272.075376874679,4314.796130643426,4124.42462312532,4083.1803768940667,42.72075376874727,0.002845254846159766,4271.790851390111,0.002845254846159766,0.2845254846159766,0.2845254846159766,True,2021-05-03,False,
4164.75,4149.25,18.309999465942383,1.1534215498240241,4236.8056859944445,4279.173742854389,4092.694314005556,4051.7673708655,42.36805685994477,0.0027765529970998626,4236.528030694767,0.0027765529970998626,0.27765529970998626,0.27765529970998626,True,2021-05-04,False,
4177.75,4161.5,19.479999542236328,1.2271246268668903,4254.649298648397,4297.195791634881,4100.850701351603,4059.8421943380868,42.54649298648383,0.0029652953818362967,4254.352769110199,0.0029652953818362967,0.29652953818362965,0.29652953818362965,True,2021-05-05,False,
4162.25,4189.25,19.149999618530273,1.2063365856574495,4237.566116804791,4279.941777972839,4086.933883195209,4046.064544363257,42.37566116804828,0.002903658519753647,4237.275750952853,0.002903658519753647,0.29036585197536474,0.29036585197536474,True,2021-05-06,False,
4203.0,4228.5,18.389999389648438,1.1584610713247467,4276.035178241668,4318.795530024085,4129.964821758331,4088.6651735407477,42.760351782416365,0.0028144300373576913,4275.7537352379,0.0028144300373576913,0.28144300373576914,0.28144300373576914,True,2021-05-07,False,
4228.5,4187.5,16.690000534057617,1.051371209396468,4295.185847383995,4338.137705857835,4161.814152616005,4120.196011089845,42.95185847383982,0.0025672634741836326,4294.929121036564,0.0025672634741836326,0.25672634741836325,0.25672634741836325,True,2021-05-10,False,
4134.25,4143.5,19.65999984741211,1.2384635802814343,4211.051770851678,4253.162288560195,4057.4482291483223,4016.8737468568393,42.110517708516454,0.002961863811747601,4210.75558447047,0.002961863811747601,0.2961863811747601,0.2961863811747601,True,2021-05-11,False,
4115.75,4052.25,21.84000015258789,1.3757906913657205,4200.686158069827,4242.6930196505255,4030.813841930173,3990.505703510871,42.00686158069857,0.003280027244842126,4200.358155345372,0.003280027244842126,0.32800272448421264,0.32800272448421264,True,2021-05-12,False,
4073.75,4115.0,27.59000015258789,1.7380066446662301,4179.953068530635,4221.752599215942,3967.546931469364,3927.8714621546706,41.79953068530631,0.004114002348187859,4179.541668295812,0.004114002348187859,0.4114002348187859,0.4114002348187859,True,2021-05-13,False,
4135.0,4176.75,23.1299991607666,1.4570529905838359,4225.373711740962,4267.627448858371,4044.6262882590377,4004.1800253764472,42.2537371174094,0.003492771032931129,4225.024434637647,0.003492771032931129,0.3492771032931129,0.3492771032931129,True,2021-05-14,False,
4156.75,4156.75,18.809999465942383,1.1849185892414598,4230.631155187441,4272.937466739316,4082.8688448125586,4042.0401563644327,42.30631155187439,0.0028477477702124007,4230.346380410418,0.0028477477702124007,0.28477477702124004,0.28477477702124004,True,2021-05-17,False,
4161.0,4129.0,19.719999313354492,1.2422431913690588,4238.534608789299,4280.919954877192,4083.4653912107,4042.630737298593,42.385346087892685,0.002990236793834542,4238.2355851098855,0.002990236793834542,0.2990236793834542,0.2990236793834542,True,2021-05-18,False,
4071.75,4103.75,21.34000015258789,1.344293651948285,4153.854415159806,4195.392959311404,3989.6455848401934,3949.749128991791,41.53854415159822,0.003169683529436756,4153.537446806878,0.003169683529436756,0.3169683529436756,0.3169683529436756,True,2021-05-19,False,
4120.75,4160.75,22.18000030517578,1.3972086877817105,4207.113215502647,4249.184347657673,4034.386784497353,3994.0429166523795,42.071132155026135,0.003335839703507021,4206.779631532263,0.003335839703507021,0.3335839703507021,0.3335839703507021,True,2021-05-20,False,
4171.5,4155.25,20.670000076293945,1.3020876143228546,4252.974877247217,4295.504626019689,4090.0251227527833,4049.1248715252555,42.529748772471976,0.003144060730746779,4252.660471174123,0.003144060730746779,0.3144060730746779,0.3144060730746779,True,2021-05-21,False,
