date,close,contribution,shares_bought,cum_contributed,cum_shares,market_value,pnl_dollars,mode
2023-10-17,422.6288146972656,0.0,0.0,31000.0,77.42495343180576,32722.016296875056,1722.0162968750556,monthly_dca
2023-10-18,416.9971923828125,0.0,0.0,31000.0,77.42495343180576,32285.988201433007,1285.988201433007,monthly_dca
2023-10-19,413.333251953125,0.0,0.0,31000.0,77.42495343180576,32002.30778428754,1002.3077842875391,monthly_dca
2023-10-20,408.25421142578125,0.0,0.0,31000.0,77.42495343180576,31609.063307979697,609.0633079796971,monthly_dca
2023-10-23,407.54656982421875,0.0,0.0,31000.0,77.42495343180576,31554.274189932312,554.2741899323119,monthly_dca
2023-10-24,410.6192932128906,0.0,0.0,31000.0,77.42495343180576,31792.179655209053,792.1796552090527,monthly_dca
2023-10-25,404.7259216308594,0.0,0.0,31000.0,77.42495343180576,31335.885634913957,335.8856349139569,monthly_dca
2023-10-26,399.8795471191406,0.0,0.0,31000.0,77.42495343180576,30960.65531403104,-39.34468596896113,monthly_dca
2023-10-27,398.0669860839844,0.0,0.0,31000.0,77.42495343180576,30820.31786029176,-179.68213970823854,monthly_dca
2023-10-30,402.82623291015625,0.0,0.0,31000.0,77.42495343180576,31188.80232417859,188.8023241785886,monthly_dca
2023-10-31,405.3560485839844,0.0,0.0,31000.0,77.42495343180576,31384.673184915784,384.6731849157841,monthly_dca
2023-11-01,409.6791076660156,1000.0,2.440934822615446,32000.0,79.86588825442121,32719.385833024997,719.3858330249968,monthly_dca
2023-11-02,417.5303649902344,0.0,0.0,32000.0,79.86588825442121,33346.43347313776,1346.4334731377603,monthly_dca
2023-11-03,421.339599609375,0.0,0.0,32000.0,79.86588825442121,33650.66137956492,1650.6613795649173,monthly_dca
2023-11-06,422.308837890625,0.0,0.0,32000.0,79.86588825442121,33728.07045582714,1728.070455827139,monthly_dca
2023-11-07,423.5107727050781,0.0,0.0,32000.0,79.86588825442121,33824.06404740735,1824.0640474073516,monthly_dca
2023-11-08,423.8210144042969,0.0,0.0,32000.0,79.86588825442121,33848.84177628902,1848.8417762890167,monthly_dca
2023-11-09,420.51568603515625,0.0,0.0,32000.0,79.86588825442121,33584.85879011506,1584.8587901150604,monthly_dca
2023-11-10,427.0777282714844,0.0,0.0,32000.0,79.86588825442121,34108.94212208244,2108.942122082437,monthly_dca
2023-11-13,426.6706848144531,0.0,0.0,32000.0,79.86588825442121,34076.43323482849,2076.433234828488,monthly_dca
2023-11-14,434.9483947753906,0.0,0.0,32000.0,79.86588825442121,34737.53989357123,2737.539893571229,monthly_dca
2023-11-15,435.8692321777344,0.0,0.0,32000.0,79.86588825442121,34811.083390647305,2811.0833906473054,monthly_dca
2023-11-16,436.40234375,0.0,0.0,32000.0,79.86588825442121,34853.66081990501,2853.6608199050097,monthly_dca
2023-11-17,436.94512939453125,0.0,0.0,32000.0,79.86588825442121,34897.01087753725,2897.01087753725,monthly_dca
2023-11-20,440.3085632324219,0.0,0.0,32000.0,79.86588825442121,35165.63450858536,3165.634508585361,monthly_dca
2023-11-21,439.34893798828125,0.0,0.0,32000.0,79.86588825442121,35088.9931860707,3088.9931860707,monthly_dca
2023-11-22,441.0452575683594,0.0,0.0,32000.0,79.86588825442121,35224.47125609701,3224.4712560970074,monthly_dca
2023-11-24,441.31658935546875,0.0,0.0,32000.0,79.86588825442121,35246.14141028616,3246.14141028616,monthly_dca
2023-11-27,440.5218200683594,0.0,0.0,32000.0,79.86588825442121,35182.66645521384,3182.666455213839,monthly_dca
2023-11-28,440.9579772949219,0.0,0.0,32000.0,79.86588825442121,35217.50053953184,3217.5005395318367,monthly_dca
2023-11-29,440.6477966308594,0.0,0.0,32000.0,79.86588825442121,35192.72768527714,3192.7276852771392,monthly_dca
2023-11-30,442.3828125,0.0,0.0,32000.0,79.86588825442121,35331.29626880157,3331.2962688015687,monthly_dca
2023-12-01,444.9999084472656,1000.0,2.2471914735652225,33000.0,82.11307972798643,36540.312961276984,3540.3129612769844,monthly_dca
